condition	seed	template	benchmark	data	instr	baseline_orig	cond_orig	delta_orig	baseline_rep	cond_rep	delta_rep	baseline_pf_orig	cond_pf_orig	baseline_pf_rep	cond_pf_rep
condition-3-zh-5k	42	1	belebele	es	zh	0.6956	0.7133	+0.0178	0.6956	0.7133	+0.0178	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	belebele	ur	en	0.6044	0.6100	+0.0056	0.6044	0.6100	+0.0056	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	belebele	ur	zh	0.5922	0.6144	+0.0222	0.5922	0.6144	+0.0222	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	belebele	zh	en	0.7500	0.7644	+0.0144	0.7500	0.7644	+0.0144	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	belebele	zh	zh	0.7756	0.7789	+0.0033	0.7756	0.7789	+0.0033	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	csqa	en	en	0.6070	0.6090	+0.0020	0.6070	0.6090	+0.0020	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	csqa	en	zh	0.6410	0.6440	+0.0030	0.6410	0.6440	+0.0030	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	csqa	es	en	0.5240	0.5500	+0.0260	0.5240	0.5500	+0.0260	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	csqa	es	zh	0.5470	0.5430	-0.0040	0.5470	0.5430	-0.0040	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	csqa	ur	en	0.4240	0.4240	+0.0000	0.4240	0.4240	+0.0000	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	csqa	ur	zh	0.3760	0.4140	+0.0380	0.3760	0.4140	+0.0380	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	csqa	zh	en	0.5450	0.5570	+0.0120	0.5450	0.5570	+0.0120	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	csqa	zh	zh	0.5340	0.5410	+0.0070	0.5340	0.5410	+0.0070	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	sib200	en	en	0.7549	0.7500	-0.0049	0.7549	0.7451	-0.0098	0.0000	0.0000	0.0000	0.0049
condition-3-zh-5k	42	1	sib200	en	zh	0.7157	0.6814	-0.0343	0.7157	0.6814	-0.0343	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	sib200	es	en	0.7794	0.7549	-0.0245	0.7745	0.7402	-0.0343	0.0000	0.0000	0.0049	0.0147
condition-3-zh-5k	42	1	sib200	es	zh	0.5784	0.6912	+0.1127	0.6373	0.6912	+0.0539	0.0882	0.0000	0.0147	0.0147
condition-3-zh-5k	42	1	sib200	ur	en	0.7402	0.6912	-0.0490	0.7255	0.6912	-0.0343	0.0000	0.0000	0.0147	0.0049
condition-3-zh-5k	42	1	sib200	ur	zh	0.5686	0.6078	+0.0392	0.5735	0.6078	+0.0343	0.0098	0.0000	0.0049	0.0098
condition-3-zh-5k	42	1	sib200	zh	en	0.8039	0.7647	-0.0392	0.7892	0.7549	-0.0343	0.0098	0.0049	0.0196	0.0245
condition-3-zh-5k	42	1	sib200	zh	zh	0.5343	0.6863	+0.1520	0.6667	0.6863	+0.0196	0.1912	0.0049	0.0098	0.0196
condition-3-zh-5k	42	1	xnli	en	en	0.4998	0.5347	+0.0349	0.4998	0.5347	+0.0349	0.0014	0.0000	0.0014	0.0000
condition-3-zh-5k	42	1	xnli	en	zh	0.3333	0.3325	-0.0008	0.3333	0.3325	-0.0008	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	xnli	es	en	0.4525	0.4858	+0.0333	0.4525	0.4858	+0.0333	0.0006	0.0000	0.0006	0.0000
condition-3-zh-5k	42	1	xnli	es	zh	0.3337	0.3325	-0.0012	0.3337	0.3325	-0.0012	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	xnli	ur	en	0.4343	0.4409	+0.0066	0.4343	0.4409	+0.0066	0.0038	0.0000	0.0038	0.0000
condition-3-zh-5k	42	1	xnli	ur	zh	0.3311	0.3311	+0.0000	0.3311	0.3311	+0.0000	0.0002	0.0004	0.0002	0.0002
condition-3-zh-5k	42	1	xnli	zh	en	0.3906	0.4429	+0.0523	0.3906	0.4429	+0.0523	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	1	xnli	zh	zh	0.3329	0.3323	-0.0006	0.3329	0.3323	-0.0006	0.0004	0.0000	0.0004	0.0000
condition-3-zh-5k	42	2	belebele	en	en	0.7822	0.7911	+0.0089	0.7822	0.7911	+0.0089	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	belebele	en	zh	0.8000	0.8022	+0.0022	0.8000	0.8022	+0.0022	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	belebele	es	en	0.7011	0.7222	+0.0211	0.7011	0.7222	+0.0211	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	belebele	es	zh	0.7167	0.7278	+0.0111	0.7167	0.7278	+0.0111	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	belebele	ur	en	0.6144	0.6289	+0.0144	0.6144	0.6289	+0.0144	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	belebele	ur	zh	0.6067	0.6167	+0.0100	0.6067	0.6167	+0.0100	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	belebele	zh	en	0.7589	0.7733	+0.0144	0.7589	0.7733	+0.0144	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	belebele	zh	zh	0.7611	0.7711	+0.0100	0.7611	0.7711	+0.0100	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	csqa	en	en	0.6070	0.6100	+0.0030	0.6070	0.6100	+0.0030	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	csqa	en	zh	0.6310	0.6440	+0.0130	0.6310	0.6440	+0.0130	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	csqa	es	en	0.5170	0.5380	+0.0210	0.5170	0.5380	+0.0210	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	csqa	es	zh	0.5300	0.5250	-0.0050	0.5300	0.5250	-0.0050	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	csqa	ur	en	0.4170	0.4400	+0.0230	0.4170	0.4400	+0.0230	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	csqa	ur	zh	0.4020	0.4170	+0.0150	0.4020	0.4170	+0.0150	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	csqa	zh	en	0.5320	0.5460	+0.0140	0.5320	0.5460	+0.0140	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	csqa	zh	zh	0.5320	0.5220	-0.0100	0.5320	0.5220	-0.0100	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	sib200	en	en	0.7206	0.6618	-0.0588	0.7206	0.6618	-0.0588	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	sib200	en	zh	0.6275	0.6569	+0.0294	0.6520	0.6471	-0.0049	0.0539	0.0000	0.0098	0.0245
condition-3-zh-5k	42	2	sib200	es	en	0.6765	0.6373	-0.0392	0.6765	0.6373	-0.0392	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	sib200	es	zh	0.4755	0.6225	+0.1471	0.5931	0.6078	+0.0147	0.1716	0.0098	0.0147	0.0441
condition-3-zh-5k	42	2	sib200	ur	en	0.6814	0.6569	-0.0245	0.6814	0.6569	-0.0245	0.0000	0.0000	0.0000	0.0000
condition-3-zh-5k	42	2	sib200	ur	zh	0.5343	0.5490	+0.0147	0.5343	0.5441	+0.0098	0.0147	0.0000	0.0098	0.0539
condition-3-zh-5k	42	2	sib200	zh	en	0.6961	0.6716	-0.0245	0.6961	0.6667	-0.0294	0.0000	0.0000	0.0000	0.0049
condition-3-zh-5k	42	2	sib200	zh	zh	0.4853	0.6127	+0.1275	0.6225	0.6078	-0.0147	0.2206	0.0049	0.0245	0.0637
condition-3-zh-5k	42	2	xnli	en	en	0.3786	0.4006	+0.0220	0.3786	0.4006	+0.0220	0.0004	0.0006	0.0004	0.0006
condition-3-zh-5k	42	2	xnli	en	zh	0.2405	0.3313	+0.0908	0.3337	0.3313	-0.0024	0.3212	0.0100	0.1477	0.0100
condition-3-zh-5k	42	2	xnli	es	en	0.3661	0.4114	+0.0453	0.3661	0.4114	+0.0453	0.0086	0.0038	0.0086	0.0038
condition-3-zh-5k	42	2	xnli	es	zh	0.1128	0.3289	+0.2162	0.2369	0.3289	+0.0920	0.7014	0.0132	0.4603	0.0130
condition-3-zh-5k	42	2	xnli	ur	en	0.3357	0.3455	+0.0098	0.3357	0.3455	+0.0098	0.0130	0.0014	0.0130	0.0014
condition-3-zh-5k	42	2	xnli	ur	zh	0.2014	0.3236	+0.1222	0.2078	0.3240	+0.1162	0.3856	0.0327	0.3699	0.0321
condition-3-zh-5k	42	2	xnli	zh	en	0.4649	0.4840	+0.0192	0.4649	0.4840	+0.0192	0.0054	0.0040	0.0054	0.0040
condition-3-zh-5k	42	2	xnli	zh	zh	0.0675	0.3040	+0.2365	0.2491	0.3066	+0.0575	0.8253	0.1118	0.4054	0.1058
condition-5-es-5k	42	1	belebele	en	en	0.7678	0.7833	+0.0156	0.7678	0.7833	+0.0156	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	belebele	en	es	0.7611	0.7822	+0.0211	0.7611	0.7822	+0.0211	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	belebele	es	en	0.6911	0.6956	+0.0044	0.6911	0.6956	+0.0044	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	belebele	es	es	0.6722	0.6744	+0.0022	0.6722	0.6744	+0.0022	0.0000	0.0011	0.0000	0.0011
condition-5-es-5k	42	1	belebele	ur	en	0.6044	0.6056	+0.0011	0.6044	0.6056	+0.0011	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	belebele	ur	es	0.5389	0.5333	-0.0056	0.5389	0.5333	-0.0056	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	belebele	zh	en	0.7500	0.7522	+0.0022	0.7500	0.7522	+0.0022	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	belebele	zh	es	0.7033	0.7256	+0.0222	0.7033	0.7256	+0.0222	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	csqa	en	en	0.6070	0.6020	-0.0050	0.6070	0.6020	-0.0050	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	csqa	en	es	0.6040	0.5920	-0.0120	0.6040	0.5920	-0.0120	0.0070	0.0000	0.0070	0.0000
condition-5-es-5k	42	1	csqa	es	en	0.5240	0.5000	-0.0240	0.5240	0.5000	-0.0240	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	csqa	es	es	0.5290	0.5220	-0.0070	0.5290	0.5220	-0.0070	0.0010	0.0000	0.0010	0.0000
condition-5-es-5k	42	1	csqa	ur	en	0.4240	0.3830	-0.0410	0.4240	0.3830	-0.0410	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	csqa	ur	es	0.3960	0.3910	-0.0050	0.3960	0.3910	-0.0050	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	csqa	zh	en	0.5450	0.5070	-0.0380	0.5450	0.5070	-0.0380	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	csqa	zh	es	0.5000	0.4960	-0.0040	0.5000	0.4960	-0.0040	0.0020	0.0000	0.0020	0.0000
condition-5-es-5k	42	1	sib200	en	en	0.7549	0.5980	-0.1569	0.7549	0.5980	-0.1569	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	sib200	en	es	0.6618	0.2549	-0.4069	0.6618	0.5196	-0.1422	0.0000	0.4314	0.0000	0.0441
condition-5-es-5k	42	1	sib200	es	en	0.7794	0.5588	-0.2206	0.7745	0.5539	-0.2206	0.0000	0.0000	0.0049	0.0049
condition-5-es-5k	42	1	sib200	es	es	0.6471	0.2451	-0.4020	0.6520	0.5245	-0.1275	0.0147	0.4363	0.0000	0.0392
condition-5-es-5k	42	1	sib200	ur	en	0.7402	0.5049	-0.2353	0.7255	0.5000	-0.2255	0.0000	0.0049	0.0147	0.0098
condition-5-es-5k	42	1	sib200	ur	es	0.5000	0.2402	-0.2598	0.5343	0.4804	-0.0539	0.0441	0.3480	0.0245	0.0294
condition-5-es-5k	42	1	sib200	zh	en	0.8039	0.5735	-0.2304	0.7892	0.6127	-0.1765	0.0098	0.0833	0.0196	0.0098
condition-5-es-5k	42	1	sib200	zh	es	0.5343	0.2500	-0.2843	0.5882	0.5882	+0.0000	0.0784	0.5490	0.0000	0.0588
condition-5-es-5k	42	1	xnli	en	en	0.4998	0.4319	-0.0679	0.4998	0.4319	-0.0679	0.0014	0.0000	0.0014	0.0000
condition-5-es-5k	42	1	xnli	en	es	0.3980	0.4102	+0.0122	0.3980	0.4102	+0.0122	0.0002	0.0000	0.0002	0.0000
condition-5-es-5k	42	1	xnli	es	en	0.4525	0.3479	-0.1046	0.4525	0.3479	-0.1046	0.0006	0.0002	0.0006	0.0002
condition-5-es-5k	42	1	xnli	es	es	0.4547	0.4479	-0.0068	0.4547	0.4479	-0.0068	0.0002	0.0012	0.0002	0.0012
condition-5-es-5k	42	1	xnli	ur	en	0.4343	0.3840	-0.0503	0.4343	0.3840	-0.0503	0.0038	0.0006	0.0038	0.0006
condition-5-es-5k	42	1	xnli	ur	es	0.3727	0.3920	+0.0194	0.3727	0.3920	+0.0194	0.0002	0.0006	0.0002	0.0006
condition-5-es-5k	42	1	xnli	zh	en	0.3906	0.3525	-0.0381	0.3906	0.3525	-0.0381	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	1	xnli	zh	es	0.3333	0.3365	+0.0032	0.3333	0.3365	+0.0032	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	belebele	en	en	0.7822	0.7956	+0.0133	0.7822	0.7956	+0.0133	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	belebele	en	es	0.7756	0.8022	+0.0267	0.7756	0.8022	+0.0267	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	belebele	es	en	0.7011	0.7089	+0.0078	0.7011	0.7089	+0.0078	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	belebele	es	es	0.6989	0.6978	-0.0011	0.6989	0.6978	-0.0011	0.0000	0.0011	0.0000	0.0011
condition-5-es-5k	42	2	belebele	ur	en	0.6144	0.6078	-0.0067	0.6144	0.6078	-0.0067	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	belebele	ur	es	0.5544	0.5600	+0.0056	0.5544	0.5600	+0.0056	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	belebele	zh	en	0.7589	0.7478	-0.0111	0.7589	0.7478	-0.0111	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	belebele	zh	es	0.7367	0.7478	+0.0111	0.7367	0.7478	+0.0111	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	csqa	en	en	0.6070	0.6040	-0.0030	0.6070	0.6040	-0.0030	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	csqa	en	es	0.6230	0.6090	-0.0140	0.6230	0.6090	-0.0140	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	csqa	es	en	0.5170	0.4940	-0.0230	0.5170	0.4940	-0.0230	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	csqa	es	es	0.5320	0.5310	-0.0010	0.5320	0.5310	-0.0010	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	csqa	ur	en	0.4170	0.3850	-0.0320	0.4170	0.3850	-0.0320	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	csqa	ur	es	0.3930	0.3920	-0.0010	0.3930	0.3920	-0.0010	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	csqa	zh	en	0.5320	0.5080	-0.0240	0.5320	0.5080	-0.0240	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	csqa	zh	es	0.5100	0.5000	-0.0100	0.5100	0.5000	-0.0100	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	sib200	en	en	0.7206	0.7010	-0.0196	0.7206	0.7010	-0.0196	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	sib200	en	es	0.5343	0.2500	-0.2843	0.5539	0.3725	-0.1814	0.0294	0.1471	0.0000	0.0147
condition-5-es-5k	42	2	sib200	es	en	0.6765	0.6471	-0.0294	0.6765	0.6471	-0.0294	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	sib200	es	es	0.3725	0.2500	-0.1225	0.5147	0.3382	-0.1765	0.1716	0.0931	0.0000	0.0049
condition-5-es-5k	42	2	sib200	ur	en	0.6814	0.6275	-0.0539	0.6814	0.6275	-0.0539	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	sib200	ur	es	0.3725	0.2500	-0.1225	0.6127	0.3873	-0.2255	0.3186	0.1667	0.0147	0.0049
condition-5-es-5k	42	2	sib200	zh	en	0.6961	0.6667	-0.0294	0.6961	0.6667	-0.0294	0.0000	0.0000	0.0000	0.0000
condition-5-es-5k	42	2	sib200	zh	es	0.3725	0.2500	-0.1225	0.5588	0.4608	-0.0980	0.2402	0.2647	0.0098	0.0196
condition-5-es-5k	42	2	xnli	en	en	0.3786	0.4267	+0.0481	0.3786	0.4267	+0.0481	0.0004	0.0006	0.0004	0.0006
condition-5-es-5k	42	2	xnli	en	es	0.3806	0.3886	+0.0080	0.3806	0.3886	+0.0080	0.0034	0.0006	0.0034	0.0006
condition-5-es-5k	42	2	xnli	es	en	0.3661	0.3946	+0.0285	0.3661	0.3946	+0.0285	0.0086	0.0068	0.0086	0.0068
condition-5-es-5k	42	2	xnli	es	es	0.3770	0.3643	-0.0128	0.3770	0.3643	-0.0128	0.0102	0.0046	0.0102	0.0046
condition-5-es-5k	42	2	xnli	ur	en	0.3357	0.3367	+0.0010	0.3357	0.3367	+0.0010	0.0130	0.0309	0.0130	0.0309
condition-5-es-5k	42	2	xnli	ur	es	0.2499	0.3525	+0.1026	0.2499	0.3525	+0.1026	0.3930	0.0122	0.3930	0.0122
condition-5-es-5k	42	2	xnli	zh	en	0.4649	0.4403	-0.0246	0.4649	0.4403	-0.0246	0.0054	0.0050	0.0054	0.0050
condition-5-es-5k	42	2	xnli	zh	es	0.3637	0.3549	-0.0088	0.3637	0.3549	-0.0088	0.0142	0.0032	0.0142	0.0032
condition-5-ur-5k	42	1	belebele	en	en	0.7678	0.7922	+0.0244	0.7678	0.7922	+0.0244	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	belebele	en	ur	0.7411	0.7567	+0.0156	0.7411	0.7567	+0.0156	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	belebele	es	en	0.6911	0.7200	+0.0289	0.6911	0.7200	+0.0289	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	belebele	es	ur	0.6389	0.6711	+0.0322	0.6389	0.6711	+0.0322	0.0000	0.0078	0.0000	0.0078
condition-5-ur-5k	42	1	belebele	ur	en	0.6044	0.5967	-0.0078	0.6044	0.5967	-0.0078	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	belebele	ur	ur	0.5289	0.5433	+0.0144	0.5289	0.5433	+0.0144	0.0044	0.0000	0.0044	0.0000
condition-5-ur-5k	42	1	belebele	zh	en	0.7500	0.7611	+0.0111	0.7500	0.7611	+0.0111	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	belebele	zh	ur	0.7011	0.7033	+0.0022	0.7011	0.7033	+0.0022	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	csqa	en	en	0.6070	0.6010	-0.0060	0.6070	0.6010	-0.0060	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	csqa	en	ur	0.5850	0.5640	-0.0210	0.5850	0.5640	-0.0210	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	csqa	es	en	0.5240	0.5030	-0.0210	0.5240	0.5030	-0.0210	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	csqa	es	ur	0.4730	0.4460	-0.0270	0.4730	0.4460	-0.0270	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	csqa	ur	en	0.4240	0.3390	-0.0850	0.4240	0.3390	-0.0850	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	csqa	ur	ur	0.4040	0.3300	-0.0740	0.4040	0.3300	-0.0740	0.0010	0.0000	0.0010	0.0000
condition-5-ur-5k	42	1	csqa	zh	en	0.5450	0.5140	-0.0310	0.5450	0.5140	-0.0310	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	csqa	zh	ur	0.4810	0.4280	-0.0530	0.4810	0.4280	-0.0530	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	sib200	en	en	0.7549	0.7059	-0.0490	0.7549	0.7010	-0.0539	0.0000	0.0000	0.0000	0.0049
condition-5-ur-5k	42	1	sib200	en	ur	0.3088	0.2304	-0.0784	0.4951	0.4706	-0.0245	0.4510	0.3725	0.0931	0.0196
condition-5-ur-5k	42	1	sib200	es	en	0.7794	0.7010	-0.0784	0.7745	0.6961	-0.0784	0.0000	0.0000	0.0049	0.0049
condition-5-ur-5k	42	1	sib200	es	ur	0.2304	0.1961	-0.0343	0.5343	0.4510	-0.0833	0.6176	0.4510	0.0980	0.0196
condition-5-ur-5k	42	1	sib200	ur	en	0.7402	0.5392	-0.2010	0.7255	0.5392	-0.1863	0.0000	0.0147	0.0147	0.0098
condition-5-ur-5k	42	1	sib200	ur	ur	0.2157	0.2206	+0.0049	0.5735	0.4951	-0.0784	0.5098	0.3725	0.0343	0.0343
condition-5-ur-5k	42	1	sib200	zh	en	0.8039	0.6765	-0.1275	0.7892	0.7059	-0.0833	0.0098	0.0588	0.0196	0.0098
condition-5-ur-5k	42	1	sib200	zh	ur	0.2157	0.2255	+0.0098	0.5294	0.5049	-0.0245	0.6127	0.4265	0.1324	0.0098
condition-5-ur-5k	42	1	xnli	en	en	0.4998	0.5060	+0.0062	0.4998	0.5060	+0.0062	0.0014	0.0000	0.0014	0.0000
condition-5-ur-5k	42	1	xnli	en	ur	0.3816	0.3261	-0.0555	0.3816	0.3261	-0.0555	0.0010	0.0002	0.0008	0.0002
condition-5-ur-5k	42	1	xnli	es	en	0.4525	0.4671	+0.0146	0.4525	0.4671	+0.0146	0.0006	0.0002	0.0006	0.0002
condition-5-ur-5k	42	1	xnli	es	ur	0.3433	0.3283	-0.0150	0.3433	0.3283	-0.0150	0.0010	0.0000	0.0010	0.0000
condition-5-ur-5k	42	1	xnli	ur	en	0.4343	0.4174	-0.0170	0.4343	0.4174	-0.0170	0.0038	0.0006	0.0038	0.0006
condition-5-ur-5k	42	1	xnli	ur	ur	0.3327	0.3263	-0.0064	0.3327	0.3263	-0.0064	0.0038	0.0066	0.0038	0.0066
condition-5-ur-5k	42	1	xnli	zh	en	0.3906	0.4794	+0.0888	0.3906	0.4794	+0.0888	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	1	xnli	zh	ur	0.3345	0.3333	-0.0012	0.3345	0.3333	-0.0012	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	belebele	en	en	0.7822	0.8100	+0.0278	0.7822	0.8100	+0.0278	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	belebele	en	ur	0.7489	0.7544	+0.0056	0.7489	0.7544	+0.0056	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	belebele	es	en	0.7011	0.7444	+0.0433	0.7011	0.7444	+0.0433	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	belebele	es	ur	0.6389	0.6911	+0.0522	0.6389	0.6911	+0.0522	0.0000	0.0056	0.0000	0.0056
condition-5-ur-5k	42	2	belebele	ur	en	0.6144	0.6267	+0.0122	0.6144	0.6267	+0.0122	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	belebele	ur	ur	0.5233	0.5511	+0.0278	0.5233	0.5511	+0.0278	0.0033	0.0000	0.0033	0.0000
condition-5-ur-5k	42	2	belebele	zh	en	0.7589	0.7722	+0.0133	0.7589	0.7722	+0.0133	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	belebele	zh	ur	0.7000	0.7044	+0.0044	0.7000	0.7044	+0.0044	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	csqa	en	en	0.6070	0.5830	-0.0240	0.6070	0.5830	-0.0240	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	csqa	en	ur	0.5790	0.5600	-0.0190	0.5790	0.5600	-0.0190	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	csqa	es	en	0.5170	0.4780	-0.0390	0.5170	0.4780	-0.0390	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	csqa	es	ur	0.4800	0.4470	-0.0330	0.4800	0.4470	-0.0330	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	csqa	ur	en	0.4170	0.3140	-0.1030	0.4170	0.3140	-0.1030	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	csqa	ur	ur	0.3920	0.3180	-0.0740	0.3920	0.3180	-0.0740	0.0010	0.0000	0.0010	0.0000
condition-5-ur-5k	42	2	csqa	zh	en	0.5320	0.4800	-0.0520	0.5320	0.4800	-0.0520	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	csqa	zh	ur	0.4660	0.4150	-0.0510	0.4660	0.4150	-0.0510	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	sib200	en	en	0.7206	0.6814	-0.0392	0.7206	0.6814	-0.0392	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	sib200	en	ur	0.2696	0.0882	-0.1814	0.3971	0.5784	+0.1814	0.3873	0.8186	0.3039	0.1225
condition-5-ur-5k	42	2	sib200	es	en	0.6765	0.6569	-0.0196	0.6765	0.6569	-0.0196	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	sib200	es	ur	0.0980	0.0490	-0.0490	0.3088	0.5637	+0.2549	0.6569	0.8824	0.4510	0.1225
condition-5-ur-5k	42	2	sib200	ur	en	0.6814	0.5686	-0.1127	0.6814	0.5686	-0.1127	0.0000	0.0000	0.0000	0.0000
condition-5-ur-5k	42	2	sib200	ur	ur	0.2059	0.1176	-0.0882	0.5294	0.5490	+0.0196	0.5735	0.7500	0.1275	0.1863
condition-5-ur-5k	42	2	sib200	zh	en	0.6961	0.6667	-0.0294	0.6961	0.6716	-0.0245	0.0000	0.0049	0.0000	0.0000
condition-5-ur-5k	42	2	sib200	zh	ur	0.0931	0.1127	+0.0196	0.3971	0.5343	+0.1373	0.7598	0.8039	0.4020	0.0539
condition-5-ur-5k	42	2	xnli	en	en	0.3786	0.3405	-0.0381	0.3786	0.3405	-0.0381	0.0004	0.0000	0.0004	0.0000
condition-5-ur-5k	42	2	xnli	en	ur	0.2277	0.3577	+0.1299	0.2589	0.3577	+0.0988	0.4289	0.0002	0.3337	0.0002
condition-5-ur-5k	42	2	xnli	es	en	0.3661	0.3437	-0.0224	0.3661	0.3437	-0.0224	0.0086	0.0010	0.0086	0.0010
